Cycle,RecipID,TotalGiftAmt,TotalGiftAvg,TotalGiftCount,TotalGiftAvg,DonorCount,MultiCycleDonorCount,RepeatDonorCount,MaleDonorCount,FemaleDonorCount,CycleCands,FECCandID,CID,FirstLastP,Party,DistIDRunFor,DistIDCurr,CurrCand,CycleCand,CRPICO,RecipCodeCands,NoPacs,curr_cand,incumbent,challenger,open_office,nopacs,republican,democrat,other_party,cand_party,cand_status,run_for_state,run_for_district,presidential_year,label
2016,N00005818,187710,1411.3533834586467,141,1.0601503759398496,133,28,33,78,35,2016,H4TX18054,N00005818,Sheila Jackson Lee (D),D,TX18,TX18,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,TX,18,1,1
2016,N00005870,610943,1497.4093137254902,635,1.5563725490196079,408,85,208,314,90,2016,H2TX29030,N00005870,Gene Green (D),D,TX29,TX29,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,TX,29,1,1
2016,N00005883,1780174,1506.0693739424703,1568,1.3265651438240271,1182,392,529,883,274,2016,H6TX08100,N00005883,Kevin Brady (R),R,TX08,TX08,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,TX,08,1,1
2016,N00005930,11215,1019.5454545454545,21,1.9090909090909092,11,0,6,7,3,2016,H6TX08167,N00005930,Andre Dean (R),R,TX08,    , ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,TX,08,1,0
2016,N00006008,100100,2441.4634146341464,41,1.0,41,25,25,28,12,2016,H6TX15055,N00006008,Ruben Hinojosa (D),D,TX15,TX15, ,Y,I,DI, ,0,1,0,0,0,0,1,0,Democrat,Incumbent,TX,15,1,0
2016,N00006023,592536,1152.7937743190662,760,1.4785992217898833,514,360,392,322,181,2016,H4TX10028,N00006023,Lloyd Doggett (D),D,TX35,TX35,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,TX,35,1,1
2016,N00006052,899777,1211.0053835800807,1310,1.7631224764468372,743,396,420,535,191,2016,H4TX13014,N00006052,Mac Thornberry (R),R,TX13,TX13,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,TX,13,1,1
2016,N00006134,540569,1284.0118764845606,705,1.67458432304038,421,243,279,198,213,2016,H6CO01141,N00006134,Diana DeGette (D),D,CO01,CO01,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,CO,01,1,1
2016,N00006263,226959,1080.7571428571428,310,1.4761904761904763,210,143,152,169,36,2016,H8ID02064,N00006263,Mike Simpson (R),R,ID02,ID02,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,ID,02,1,1
2016,N00006267,2484877,1809.81573197378,2302,1.6766205389657685,1373,222,685,1050,290,2016,S8ID00027,N00006267,Mike Crapo (R),R,IDS2,IDS2,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,ID,S2,1,1
2016,N00006423,133765,1298.6893203883494,144,1.3980582524271845,103,47,52,81,21,2016,H4AZ04024,N00006423,Trent Franks (R),R,AZ08,AZ08,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,AZ,08,1,1
2016,N00006424,7470159,1333.7188002142475,10304,1.8396714872344224,5601,838,2269,4110,1385,2016,S6AZ00019,N00006424,John McCain (R),R,AZS1,AZS1,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,AZ,S1,1,1
2016,N00006446,185378,1130.3536585365853,239,1.4573170731707317,164,65,91,125,37,2016,H4AZ01038,N00006446,Matt Salmon (R),R,AZ05,AZ05, ,Y,I,RI, ,0,1,0,0,0,1,0,0,Republican,Incumbent,AZ,05,1,0
2016,N00006460,221595,1178.6968085106382,294,1.5638297872340425,188,125,138,140,44,2016,H4AZ06045,N00006460,David Schweikert (R),R,AZ06,AZ06,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,AZ,06,1,1
2016,N00006671,291575,1518.6197916666667,284,1.4791666666666667,192,93,106,126,60,2016,H2CA33048,N00006671,Lucille Roybal-Allard (D),D,CA40,CA40,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,CA,40,1,1
2016,N00006690,167095,1740.5729166666667,177,1.84375,96,33,52,61,26,2016,H4CA23011,N00006690,Maxine Waters (D),D,CA43,CA43,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,CA,43,1,1
2016,N00006701,797766,1356.7448979591836,1856,3.1564625850340136,588,393,492,371,192,2016,H2CA43245,N00006701,Mark A Takano (D),D,CA41,CA41,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,CA,41,1,1
2016,N00006789,186082,1081.8720930232557,290,1.686046511627907,172,59,95,111,58,2016,H8CA34068,N00006789,Grace Napolitano (D),D,CA32,CA32,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,CA,32,1,1
2016,N00006863,555827,740.1158455392809,1770,2.3568575233022635,751,536,623,514,219,2016,H8CA04152,N00006863,Tom McClintock (R),R,CA04,CA04,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,CA,04,1,1
2016,N00006897,936133,1517.2333873581847,899,1.4570502431118315,617,289,332,474,114,2016,H6CA24113,N00006897,Brad Sherman (D),D,CA30,CA30,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,CA,30,1,1
2016,N00007017,1392342,1172.0050505050506,1900,1.5993265993265993,1188,560,704,836,332,2016,H0CA48024,N00007017,Darrell Issa (R),R,CA49,CA49,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,CA,49,1,1
2016,N00007021,280816,1586.5310734463276,312,1.7627118644067796,177,59,146,131,40,2016,H2CA50026,N00007021,Juan Vargas (D),D,CA51,CA51,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,CA,51,1,1
2016,N00007089,32824,1172.2857142857142,32,1.1428571428571428,28,17,19,26,2,2016,H6CA42099,N00007089,Joe Baca (R),R,CA31,    , ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,CA,31,1,0
2016,N00007099,583843,1717.1852941176471,548,1.611764705882353,340,211,219,260,74,2016,H2CA37023,N00007099,Ken Calvert (R),R,CA42,CA42,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,CA,42,1,1
2016,N00007151,773813,1595.4907216494846,767,1.581443298969072,485,271,308,351,123,2016,H8CA42061,N00007151,Dana Rohrabacher (R),R,CA48,CA48,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,CA,48,1,1
2016,N00007248,754513,1415.5966228893058,695,1.3039399624765478,533,290,307,408,113,2016,H8CA20059,N00007248,Devin Nunes (R),R,CA22,CA22,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,CA,22,1,1
2016,N00007286,5950,991.6666666666666,6,1.0,6,0,0,5,1,2016,S6CA00667,N00007286,Phil Wyman (R),R,CAS1,    , ,Y,O,RL, ,0,0,0,1,0,1,0,0,Republican,Lose,CA,S1,1,0
2016,N00007312,62710,764.7560975609756,88,1.0731707317073171,82,44,46,60,19,2016,H4CA17021,N00007312,Sam Farr (D),D,CA20,CA20, ,Y,I,DI, ,0,1,0,0,0,0,1,0,Democrat,Incumbent,CA,20,1,0
2016,N00007335,920249,2125.2863741339493,820,1.8937644341801385,433,300,359,247,171,2016,H8CA12098,N00007335,Anna Eshoo (D),D,CA18,CA18,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,CA,18,1,1
2016,N00007360,1526322,653.6710920770878,16145,6.914346895074947,2335,806,2104,1083,1187,2016,H8CA05035,N00007360,Nancy Pelosi (D),D,CA12,CA12,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,CA,12,1,1
2016,N00007419,643095,810.9646910466582,1502,1.8940731399747792,793,469,551,442,331,2016,H8CA01109,N00007419,Mike Thompson (D),D,CA05,CA05,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,CA,05,1,1
2016,N00007479,871346,1672.4491362763915,914,1.7543186180422266,521,345,386,304,207,2016,H4CA16049,N00007479,Zoe Lofgren (D),D,CA19,CA19,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,CA,19,1,1
2016,N00007539,2406496,880.8550512445095,6417,2.3488286969253296,2732,1,1020,1703,968,2016,P80003478,N00007539,Mike Huckabee (R),R,PRES,    , ,Y,O,RL, ,0,0,0,1,0,1,0,0,Republican,Lose,PR,ES,1,0
2016,N00007635,40350,1391.3793103448277,30,1.0344827586206897,29,5,6,21,5,2016,H4AS00036,N00007635,Amata Coleman Radewagen (R),R,AS00,AS00,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,AS,00,1,1
2016,N00007690,1066378,1254.5623529411764,1433,1.6858823529411764,850,578,631,613,237,2016,H6OR02116,N00007690,Greg Walden (R),R,OR02,OR02,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,OR,02,1,1
2016,N00007724,6334879,1845.289542674046,6441,1.8762015729682493,3433,934,1772,2355,1014,2016,S6OR00110,N00007724,Ron Wyden (D),D,ORS2,ORS2,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,OR,S2,1,1
2016,N00007727,522634,1121.5321888412018,655,1.405579399141631,466,240,271,331,129,2016,H6OR03064,N00007727,Earl Blumenauer (D),D,OR03,OR03,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,OR,03,1,1
2016,N00007781,359462,729.131845841785,1847,3.746450304259635,493,237,375,315,173,2016,H6OR04047,N00007781,Peter DeFazio (D),D,OR04,OR04,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,OR,04,1,1
2016,N00007833,251227,940.9250936329588,332,1.243445692883895,267,169,175,197,66,2016,H6WA09025,N00007833,Adam Smith (D),D,WA09,WA09,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,WA,09,1,1
2016,N00007876,6004864,861.9009616764748,16089,2.309315343763456,6967,2176,4039,3330,3464,2016,S2WA00189,N00007876,Patty Murray (D),D,WAS2,WAS2,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,WA,S2,1,1
2016,N00007999,461973,1129.5183374083128,686,1.6772616136919316,409,240,266,306,93,2016,H6AK00045,N00007999,Don Young (R),R,AK01,AK01,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,AK,01,1,1
2016,N00008028,247530,1195.7971014492753,308,1.4879227053140096,207,113,134,158,47,2016,H2TX03118,N00008028,Sam Johnson (R),R,TX03,TX03,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,TX,03,1,1
2016,N00008046,1163325,1503.0038759689924,2881,3.7222222222222223,774,410,612,384,347,2016,H8CA09060,N00008046,Barbara Lee (D),D,CA13,CA13,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,CA,13,1,1
2016,N00008122,74400,751.5151515151515,110,1.1111111111111112,99,38,43,54,32,2016,H2TX00015,N00008122,Eddie Bernice Johnson (D),D,TX30,TX30,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,TX,30,1,1
2016,N00008264,3071085,1716.648965902739,2525,1.4114030184460593,1789,734,897,1278,424,2016,H6CA39020,N00008264,Ed Royce (R),R,CA39,CA39,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,CA,39,1,1
2016,N00008274,2756597,1667.6327888687235,2594,1.5692679975801573,1653,334,677,1082,500,2016,S6CA00691,N00008274,Loretta Sanchez (D),D,CAS1,CA46,Y,Y,O,DL, ,1,0,0,1,0,0,1,0,Democrat,Lose,CA,S1,1,0
2016,N00008799,738654,1157.7648902821318,896,1.4043887147335423,638,393,415,436,198,2016,H6TX12060,N00008799,Kay Granger (R),R,TX12,TX12,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,TX,12,1,1
2016,N00009154,730641,1350.5378927911274,817,1.510166358595194,541,276,330,426,107,2016,H2VA06115,N00009154,Bob Goodlatte (R),R,VA06,VA06,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,VA,06,1,1
2016,N00009585,460597,1205.7513089005236,496,1.2984293193717278,382,243,256,255,112,2016,H0CA27085,N00009585,Adam Schiff (D),D,CA28,CA28,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,CA,28,1,1
2016,N00009604,142595,1088.5114503816794,212,1.618320610687023,131,81,96,67,61,2016,H0CA49055,N00009604,Susan Davis (D),D,CA53,CA53,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,CA,53,1,1
2016,N00009614,13650,1365.0,12,1.2,10,0,1,10,0,2016,H0FL08042,N00009614,Ric Keller (R),R,FL06,    , ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,FL,06,1,0
2016,N00009660,2080164,1911.9154411764705,1756,1.6139705882352942,1088,417,646,817,247,2016,H0LA01087,N00009660,Steve Scalise (R),R,LA01,LA01,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,LA,01,1,1
2016,N00009699,1658549,1124.44,2137,1.448813559322034,1475,707,870,1156,302,2016,H0OH12062,N00009699,Pat Tiberi (R),R,OH12,OH12,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,OH,12,1,1
2016,N00009724,595657,999.4244966442953,1048,1.7583892617449663,596,400,430,479,111,2016,H0RI02139,N00009724,Jim Langevin (D),D,RI02,RI02,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,RI,02,1,1
2016,N00009738,621574,1606.1343669250646,596,1.5400516795865633,387,263,274,303,69,2016,H0TX07055,N00009738,John Culberson (R),R,TX07,TX07,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,TX,07,1,1
2016,N00009759,163695,775.8056872037914,299,1.4170616113744077,211,142,152,160,46,2016,H0WA02080,N00009759,Rick Larsen (D),D,WA02,WA02,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,WA,02,1,1
2016,N00009768,61325,929.1666666666666,84,1.2727272727272727,66,0,15,51,10,2016,H0WV02104,N00009768,Mark Hunt (D),D,WV02,    ,Y,Y,C,DL, ,1,0,1,0,0,0,1,0,Democrat,Lose,WV,02,1,0
2016,N00009774,738252,1712.8816705336426,764,1.7726218097447797,431,123,251,317,103,2016,H2CA30143,N00009774,Xavier Becerra (D),D,CA34,CA34,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,CA,34,1,1
2016,N00009778,14063925,1018.6820947414168,25659,1.8585397653194264,13806,199,4472,10012,3556,2016,P60003670,N00009778,John Kasich (R),R,PRES,    , ,Y,O,RL, ,0,0,0,1,0,1,0,0,Republican,Lose,PR,ES,1,0
2016,N00009816,331065,973.7205882352941,461,1.3558823529411765,340,183,198,240,99,2016,H8NJ04014,N00009816,Chris Smith (R),R,NJ04,NJ04,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,NJ,04,1,1
2016,N00009829,79945,783.7745098039215,136,1.3333333333333333,102,61,64,68,33,2016,H8WA07132,N00009829,Jim McDermott (D),D,WA07,WA07, ,Y,I,DI, ,0,1,0,0,0,0,1,0,Democrat,Incumbent,WA,07,1,0
2016,N00009918,2299103,1290.9056709713643,3545,1.9904548006737788,1781,435,1035,1144,596,2016,S4VT00017,N00009918,Patrick Leahy (D),D,VTS2,VTS2,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,VT,S2,1,1
2016,N00009920,1648711,1451.3301056338028,1268,1.1161971830985915,1136,122,215,957,156,2016,S6AL00013,N00009920,Richard C Shelby (R),R,ALS2,ALS2,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,AL,S2,1,1
2016,N00009954,29800,961.2903225806451,41,1.3225806451612903,31,0,5,26,4,2016,P60008075,N00009954,Lincoln Chafee (D),D,PRES,    , ,Y,O,DL, ,0,0,0,1,0,0,1,0,Democrat,Lose,PR,ES,1,0
2016,N00012233,358907,999.740947075209,555,1.5459610027855153,359,261,278,261,95,2016,H8OH05036,N00012233,Bob Latta (R),R,OH05,OH05,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,OH,05,1,1
2016,N00012460,65206,835.974358974359,101,1.294871794871795,78,42,47,56,18,2016,H0MO01066,N00012460,William L Clay Jr (D),D,MO01,MO01,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,MO,01,1,1
2016,N00012539,5703064,1106.9611801242236,10986,2.1323757763975157,5152,1369,2747,3922,1149,2016,S0IL00261,N00012539,Mark Kirk (R),R,ILS2,ILS2,Y,Y,I,RL, ,1,1,0,0,0,1,0,0,Republican,Lose,IL,S2,1,0
2016,N00012546,781784,1635.5313807531381,826,1.7280334728033473,478,284,316,361,115,2016,H0IN02125,N00012546,Luke Messer (R),R,IN06,IN06,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,IN,06,1,1
2016,N00012601,66700,22233.333333333332,5,1.6666666666666667,3,0,1,3,0,2016,S8CA00291,N00012601,Ron Unz (R),R,CAS1,    , ,Y,O,RL, ,0,0,0,1,0,1,0,0,Republican,Lose,CA,S1,1,0
2016,N00012611,2154537,1265.1421021726364,3929,2.307105108631826,1703,582,941,910,574,2016,H0CA15148,N00012611,Mike Honda (D),D,CA17,CA17,Y,Y,I,DL, ,1,1,0,0,0,0,1,0,Democrat,Lose,CA,17,1,0
2016,N00012672,1229107,1592.1075129533679,1247,1.6152849740932642,772,477,553,500,244,2016,H2NM02126,N00012672,Steve Pearce (R),R,NM02,NM02,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,NM,02,1,1
2016,N00012739,394706,1093.3684210526317,561,1.554016620498615,361,106,243,249,111,2016,H0FL04066,N00012739,Ander Crenshaw (R),R,FL04,FL04, ,Y,I,RI, ,0,1,0,0,0,1,0,0,Republican,Incumbent,FL,04,1,0
2016,N00012942,238658,800.8657718120805,433,1.4530201342281879,298,196,211,174,116,2016,H0MN04049,N00012942,Betty McCollum (D),D,MN04,MN04,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,MN,04,1,1
2016,N00013294,61434,4725.692307692308,68,5.230769230769231,13,0,12,8,4,2016,S0HI00126,N00013294,John Carroll (R),R,HIS1,    ,Y,Y,C,RL, ,1,0,1,0,0,1,0,0,Republican,Lose,HI,S1,1,0
2016,N00013323,283783,1095.6872586872587,337,1.3011583011583012,259,108,136,212,44,2016,H0MO06073,N00013323,Sam Graves (R),R,MO06,MO06,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,MO,06,1,1
2016,N00013345,601552,1488.990099009901,775,1.9183168316831682,404,238,289,280,105,2016,H0NY02085,N00013345,Steve Israel (D),D,NY03,NY03, ,Y,I,DI, ,0,1,0,0,0,0,1,0,Democrat,Incumbent,NY,03,1,0
2016,N00013682,-1074,-537.0,3,1.5,2,0,1,2,0,2016,H0MA09027,N00013682,David Rosa (R),R,MA04,    ,Y,Y,C,RL, ,1,0,1,0,0,1,0,0,Republican,Lose,MA,04,1,0
2016,N00013770,1571850,1243.5522151898733,1703,1.3473101265822784,1264,528,681,996,250,2016,H2PA09035,N00013770,Bill Shuster (R),R,PA09,PA09,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,PA,09,1,1
2016,N00013799,844420,1124.3941411451399,1290,1.7177097203728362,751,321,416,545,190,2016,H2VA04052,N00013799,Randy Forbes (R),R,VA02,VA04, ,Y,I,RL, ,0,1,0,0,0,1,0,0,Republican,Lose,VA,02,1,0
2016,N00013817,494672,1476.6328358208955,972,2.901492537313433,335,225,294,155,177,2016,H8ME01120,N00013817,Chellie Pingree (D),D,ME01,ME01,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,ME,01,1,1
2016,N00013820,29008484,3983.5874759681406,40669,5.584866794836583,7282,1119,6527,4305,2686,2016,S6MD03441,N00013820,Chris Van Hollen (D),D,MDS2,MD08,Y,Y,O,DW, ,1,0,0,1,0,0,1,0,Democrat,Win,MD,S2,1,1
2016,N00013843,750,375.0,2,1.0,2,0,0,1,1,2016,H6AZ01181,N00013843,Miguel Olivas (D),D,AZ01,    ,Y,Y,O,DL, ,1,0,0,1,0,0,1,0,Democrat,Lose,AZ,01,1,0
2016,N00013846,294772,1694.0919540229886,285,1.6379310344827587,174,46,83,120,52,2016,H2FL01100,N00013846,Jeff Miller (R),R,FL01,FL01, ,Y,I,RI, ,0,1,0,0,0,1,0,0,Republican,Incumbent,FL,01,1,0
2016,N00013855,771306,1109.7928057553956,907,1.3050359712230215,695,392,426,536,141,2016,H2MA09072,N00013855,Stephen F Lynch (D),D,MA08,MA08,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,MA,08,1,1
2016,N00013873,2343870,1158.6109738012851,3541,1.7503707365299062,2023,461,925,1533,446,2016,S0AR00150,N00013873,John Boozman (R),R,ARS2,ARS2,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,AR,S2,1,1
2016,N00021207,1086053,855.1598425196851,4303,3.3881889763779527,1270,373,902,790,456,2016,H2MN08111,N00021207,Rick Nolan (D),D,MN08,MN08,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,MN,08,1,1
2016,N00021222,8100,1157.142857142857,13,1.8571428571428572,7,0,4,4,3,2016,H6CO06017,N00021222,Chuck Norris (D),D,CO01,    , ,Y,C,DL, ,0,0,1,0,0,0,1,0,Democrat,Lose,CO,01,1,0
2016,N00023864,124216137,347.38387643466007,498404,1.3938407499384746,357576,13685,77835,225583,123192,2016,P80001571,N00023864,Donald Trump (R),R,PRES,    ,Y,Y,O,RW, ,1,0,0,1,0,1,0,0,Republican,Win,PR,ES,1,1
2016,N00024753,1857070,1295.9316120027913,2902,2.025122121423587,1433,938,1087,1028,373,2016,H8CO06138,N00024753,Mike Coffman (R),R,CO06,CO06,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,CO,06,1,1
2016,N00024759,442131,1211.317808219178,499,1.367123287671233,365,280,287,299,53,2016,H2AL03032,N00024759,Mike D Rogers (R),R,AL03,AL03,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,AL,03,1,1
2016,N00024809,418963,950.0294784580499,645,1.4625850340136055,441,267,303,374,61,2016,H2SC02059,N00024809,Joe Wilson (R),R,SC02,SC02,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,SC,02,1,1
2016,N00024842,333856,592.9946714031971,884,1.5701598579040852,563,388,417,373,175,2016,H2CT02112,N00024842,Joe Courtney (D),D,CT02,CT02,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,CT,02,1,1
2016,N00024866,128710,852.384105960265,246,1.6291390728476822,151,85,95,104,42,2016,H2GU00033,N00024866,Madeleine Z Bordallo (D),D,GU00,GU00,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,GU,00,1,1
2016,N00024870,304513,1279.4663865546217,621,2.6092436974789917,238,111,165,140,96,2016,H2CA39078,N00024870,Linda Sanchez (D),D,CA38,CA38,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,CA,38,1,1
2016,N00024871,246110,980.5179282868526,372,1.4820717131474104,251,58,149,205,44,2016,H2GA13012,N00024871,David Scott (D),D,GA13,GA13,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,GA,13,1,1
2016,N00024922,933334,1634.5604203152363,845,1.479859894921191,571,339,383,429,136,2016,H2TX05121,N00024922,Jeb Hensarling (R),R,TX05,TX05,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,TX,05,1,1
2016,N00024978,688302,1346.9706457925636,728,1.4246575342465753,511,299,315,414,84,2016,H2TX23082,N00024978,Henry Cuellar (D),D,TX28,TX28,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,TX,28,1,1
2016,N00024992,471769,1032.3172866520788,679,1.4857768052516411,457,237,269,367,88,2016,H2PA18143,N00024992,Tim Murphy (R),R,PA18,PA18,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,PA,18,1,1
2016,N00025095,420494,1454.9965397923875,440,1.5224913494809689,289,179,195,231,51,2016,H2TX31044,N00025095,John Carter (R),R,TX31,TX31,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,TX,31,1,1
2016,N00025175,496133,1485.4281437125749,449,1.344311377245509,334,191,202,263,68,2016,H2OH03067,N00025175,Michael R Turner (R),R,OH10,OH10,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,OH,10,1,1
2016,N00025219,334133,1031.2746913580247,417,1.287037037037037,324,159,178,235,80,2016,H2TX26093,N00025219,Michael Burgess (R),R,TX26,TX26,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,TX,26,1,1
2016,N00025237,412105,801.7607003891051,1000,1.9455252918287937,514,326,398,356,148,2016,H2IA05072,N00025237,Steven A King (R),R,IA04,IA04,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,IA,04,1,1
2016,N00025271,200,200.0,1,1.0,1,0,0,0,1,2016,H2FL22049,N00025271,John Xuna (D),D,FL18,    , ,Y,O,DL, ,0,0,0,1,0,0,1,0,Democrat,Lose,FL,18,1,0
2016,N00025280,436211,1499.0068728522338,405,1.3917525773195876,291,143,166,183,102,2016,H2OH17109,N00025280,Tim Ryan (D),D,OH13,OH13,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,OH,13,1,1
2016,N00025284,150047,739.1477832512315,614,3.0246305418719213,203,90,136,115,85,2016,H2AZ07070,N00025284,Raul M Grijalva (D),D,AZ03,AZ03,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,AZ,03,1,1
2016,N00025292,333993,1201.413669064748,348,1.2517985611510791,278,92,111,228,42,2016,H2UT01094,N00025292,Rob Bishop (R),R,UT01,UT01,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,UT,01,1,1
2016,N00025314,48451,2422.55,29,1.45,20,4,5,8,11,2016,H2FL13139,N00025314,Jan Schneider (D),D,FL16,    ,Y,Y,C,DL, ,1,0,1,0,0,0,1,0,Democrat,Lose,FL,16,1,0
2016,N00025337,405577,1572.0038759689924,317,1.2286821705426356,258,111,121,200,55,2016,H2FL25018,N00025337,Mario Diaz-Balart (R),R,FL25,FL25,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,FL,25,1,1
2016,N00025445,937575,1372.7306002928258,845,1.2371888726207907,683,268,309,510,148,2016,H6TN08227,N00025445,David Kustoff (R),R,TN08,    ,Y,Y,O,RW, ,1,0,0,1,0,1,0,0,Republican,Win,TN,08,1,1
2016,N00025482,505886,1131.7360178970916,690,1.5436241610738255,447,255,287,365,73,2016,H2MD02160,N00025482,Dutch Ruppersberger (D),D,MD02,MD02,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,MD,02,1,1
2016,N00025495,450190,823.0164533820841,868,1.586837294332724,547,343,372,435,103,2016,H2PA11098,N00025495,Lou Barletta (R),R,PA11,PA11,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,PA,11,1,1
2016,N00025726,628893,1358.3002159827213,635,1.3714902807775378,463,255,277,368,88,2016,H2OK04055,N00025726,Tom Cole (R),R,OK04,OK04,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,OK,04,1,1
