,Cycle,RecipID,TotalGiftAmt,TotalGiftAvg,TotalGiftCount,TotalGiftAvg.1,DonorCount,MultiCycleDonorCount,RepeatDonorCount,MaleDonorCount,FemaleDonorCount,CycleCands_x,FECCandID,CID_x,FirstLastP,Party,DistIDRunFor,DistIDCurr,CurrCand,CycleCand,CRPICO,RecipCodeCands,NoPacs,curr_cand,incumbent,challenger,open_office,nopacs,republican,democrat,other_party,cand_party,cand_status,run_for_state,run_for_district,presidential_year,label,CID_y,CycleCands_y,AmountRank,AmountRankSimple,10M_amt,1M_to_10M_amt,100K_to_1M_amt,10K_to_100K_amt,1K_to_10K_amt,100_to_1K_amt,10_to_100_amt,1_to_10_amt,0_to_1_amt,senate_seat,presidential_seat,house_seat
4465,2014,N00031142,4600,418.1818181818182,14,1.2727272727272727,11,3,6,8,3,2014,H0TX06065,N00031142,David Cozad (D),D,TX06,    ,Y,Y,C,DL, ,1,0,1,0,0,0,1,0,Democrat,Lose,TX,06,0,0,N00031142,2014,0.0149096507576371,3.0,0,0,0,0,1,0,0,0,0,0,0,1
4466,2014,N00031163,4764930,1474.2976485148515,8317,2.573329207920792,3232,578,2150,1730,1263,2014,H4CO06087,N00031163,Andrew Romanoff (D),D,CO06,    ,Y,Y,C,DL, ,1,0,1,0,0,0,1,0,Democrat,Lose,CO,06,0,0,N00031163,2014,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1
4467,2014,N00031174,6298539,1277.3350233218414,7017,1.423037923342121,4931,2176,2740,3852,976,2014,S4NH00120,N00031174,Scott Brown (R),R,NHS2,    ,Y,Y,C,RL, ,1,0,1,0,0,1,0,0,Republican,Lose,NH,S2,0,0,N00031174,2014,0.7385473975995159,3.0,0,1,0,0,0,0,0,0,0,1,0,0
4468,2014,N00031177,329675,1148.6933797909408,401,1.397212543554007,287,185,194,199,65,2014,H2NV02395,N00031177,Mark Amodei (R),R,NV02,NV02,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,NV,02,0,1,N00031177,2014,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
4469,2014,N00031180,53435,562.4736842105264,119,1.2526315789473683,95,18,32,64,28,2014,H0CA08069,N00031180,John Dennis (R),R,CA12,    ,Y,Y,C,RL, ,1,0,1,0,0,1,0,0,Republican,Lose,CA,12,0,0,N00031180,2014,0.0435451195402561,3.0,0,0,0,1,0,0,0,0,0,0,0,1
4470,2014,N00031194,132593,872.3223684210526,200,1.3157894736842106,152,61,74,112,36,2014,H0CA11352,N00031194,Elizabeth Emken (R),R,CA07,    , ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,CA,07,0,0,N00031194,2014,0.0280852039080739,3.0,0,0,1,0,0,0,0,0,0,0,0,1
4471,2014,N00031203,298347,1962.809210526316,289,1.9013157894736843,152,48,68,110,33,2014,H0CT05150,N00031203,Mark Greenberg (R),R,CT05,    ,Y,Y,C,RL, ,1,0,1,0,0,1,0,0,Republican,Lose,CT,05,0,0,N00031203,2014,0.1698149291790346,3.0,0,0,1,0,0,0,0,0,0,0,0,1
4472,2014,N00031204,1296630,958.3370288248336,1912,1.4131559497413155,1353,475,622,968,304,2014,H0FL02110,N00031204,Steve Southerland (R),R,FL02,FL02,Y,Y,I,RL, ,1,1,0,0,0,1,0,0,Republican,Lose,FL,02,0,0,N00031204,2014,0.4830570702741246,3.0,0,1,0,0,0,0,0,0,0,0,0,1
4473,2014,N00031226,987757,1373.7927677329624,1154,1.6050069541029208,719,420,458,517,184,2014,H0IN02190,N00031226,Jackie Walorski (R),R,IN02,IN02,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,IN,02,0,1,N00031226,2014,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
4474,2014,N00031227,543731,1310.1951807228916,541,1.3036144578313251,415,212,230,323,87,2014,H0IN08114,N00031227,Larry Bucshon (R),R,IN08,IN08,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,IN,08,0,1,N00031227,2014,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
4475,2014,N00031233,1465928,1156.0946372239748,1787,1.4093059936908516,1268,781,834,928,288,2014,H0KY06104,N00031233,Andy Barr (R),R,KY06,KY06,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,KY,06,0,1,N00031233,2014,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1
4476,2014,N00031244,1229564,1308.0468085106384,1488,1.5829787234042554,940,545,639,644,234,2014,H0NV03058,N00031244,Joe Heck (R),R,NV03,NV03,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,NV,03,0,1,N00031244,2014,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1
4477,2014,N00031246,239050,1012.9237288135594,306,1.2966101694915255,236,98,119,150,57,2014,H0NY01137,N00031246,George Demos (R),R,NY01,    , ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,NY,01,0,0,N00031246,2014,0.1823276772727654,3.0,0,0,1,0,0,0,0,0,0,0,0,1
4478,2014,N00031253,1322118,1427.7732181425486,1534,1.65658747300216,926,542,595,708,196,2014,H0PA04220,N00031253,Keith J Rothfus (R),R,PA12,PA12,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,PA,12,0,1,N00031253,2014,1.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0
4479,2014,N00031265,449308,870.7519379844962,686,1.3294573643410852,516,335,354,367,126,2014,H0VA05095,N00031265,Robert Hurt (R),R,VA05,VA05,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,VA,05,0,1,N00031265,2014,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
4480,2014,N00031295,334903,1033.6512345679012,419,1.2932098765432098,324,80,127,201,123,2014,H4WA04088,N00031295,Clint Didier (R),R,WA04,    ,Y,Y,O,RL, ,1,0,0,1,0,1,0,0,Republican,Lose,WA,04,0,0,N00031295,2014,0.568895343899166,3.0,0,0,1,0,0,0,0,0,0,0,0,1
4481,2014,N00031297,113565,404.1459074733096,437,1.5551601423487544,281,176,199,228,43,2014,H0AR02107,N00031297,Tim Griffin (R),R,AR02,AR02, ,Y,I,RI, ,0,1,0,0,0,1,0,0,Republican,Incumbent,AR,02,0,0,N00031297,2014,0.0705114274893051,3.0,0,0,1,0,0,0,0,0,0,0,0,1
4482,2014,N00031317,684205,1151.8602693602693,740,1.245791245791246,594,318,351,459,112,2014,H0FL19080,N00031317,Ted Deutch (D),D,FL21,FL21,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,FL,21,0,1,N00031317,2014,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
4483,2014,N00031338,168272,1450.6206896551723,143,1.2327586206896552,116,51,60,76,31,2014,H0PA13080,N00031338,Dee Adcock (R),R,PA13,    ,Y,Y,O,RL, ,1,0,0,1,0,1,0,0,Republican,Lose,PA,13,0,0,N00031338,2014,0.1335016331481876,3.0,0,0,1,0,0,0,0,0,0,0,1,0
4484,2014,N00031375,87100,1036.904761904762,96,1.1428571428571428,84,39,42,64,15,2014,H0IA03139,N00031375,Brad Zaun (R),R,IA03,    , ,Y,O,RL, ,0,0,0,1,0,1,0,0,Republican,Lose,IA,03,0,0,N00031375,2014,0.062723556187992,3.0,0,0,0,1,0,0,0,0,0,0,0,1
4485,2014,N00031377,297368,1402.6792452830189,284,1.339622641509434,212,125,131,150,50,2014,H0ID01253,N00031377,Raul Labrador (R),R,ID01,ID01,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,ID,01,0,1,N00031377,2014,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
4486,2014,N00031390,178570,1580.2654867256638,199,1.761061946902655,113,76,85,86,22,2014,H0MN01045,N00031390,Jim Hagedorn (R),R,MN01,    ,Y,Y,C,RL, ,1,0,1,0,0,1,0,0,Republican,Lose,MN,01,0,0,N00031390,2014,0.3063859429985227,3.0,0,0,1,0,0,0,0,0,0,0,0,1
4487,2014,N00031401,1001587,1244.207453416149,1114,1.383850931677019,805,197,347,562,160,2014,H0NY13074,N00031401,Michael Grimm (R),R,NY11,NY11,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,NY,11,0,1,N00031401,2014,0.4972212141866758,3.0,0,1,0,0,0,0,0,0,0,0,0,1
4488,2014,N00031412,417996,1259.0240963855422,396,1.1927710843373494,332,170,182,265,49,2014,H0SC05031,N00031412,Mick Mulvaney (R),R,SC05,SC05,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,SC,05,0,1,N00031412,2014,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
4489,2014,N00031417,1018970,1388.2425068119892,1081,1.4727520435967305,734,371,444,538,148,2014,H0TX23086,N00031417,Will Hurd (R),R,TX23,    ,Y,Y,C,RW, ,1,0,1,0,0,1,0,0,Republican,Win,TX,23,0,1,N00031417,2014,0.7500185854041644,3.0,0,1,0,0,0,0,0,0,0,0,0,1
4490,2014,N00031469,29500,29500.0,5,5.0,1,0,1,1,0,2014,H0FL02136,N00031469,Ray Netherwood (L),L,FL19,    ,Y,Y,C,3L, ,1,0,1,0,0,0,0,1,Other,Lose,FL,19,0,0,N00031469,2014,0.0351233125927195,3.0,0,0,0,1,0,0,0,0,0,0,0,1
4491,2014,N00031493,8455,1409.1666666666667,8,1.3333333333333333,6,0,1,3,3,2014,H4IL18117,N00031493,Darrel Miller (D),D,IL18,    ,Y,Y,C,DL, ,1,0,1,0,0,0,1,0,Democrat,Lose,IL,18,0,0,N00031493,2014,0.0077501828694834,3.0,0,0,0,0,1,0,0,0,0,0,0,1
4492,2014,N00031502,1187326,1421.9473053892216,1124,1.3461077844311378,835,482,518,653,154,2014,H0KS03137,N00031502,Kevin Yoder (R),R,KS03,KS03,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,KS,03,0,1,N00031502,2014,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1
4493,2014,N00031513,402785,928.0760368663596,598,1.3778801843317972,434,173,204,313,107,2014,H0NC02059,N00031513,Renee Ellmers (R),R,NC02,NC02,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,NC,02,0,1,N00031513,2014,0.5588492382828759,3.0,0,0,1,0,0,0,0,0,0,0,0,1
4494,2014,N00031516,3831,957.75,5,1.25,4,2,2,3,0,2014,H0NJ04086,N00031516,Howard Kleinhendler (D),D,NJ03,    , ,Y,O,DL, ,0,0,0,1,0,0,1,0,Democrat,Lose,NJ,03,0,0,N00031516,2014,0.0030511260733894,3.0,0,0,0,0,1,0,0,0,0,0,0,1
4495,2014,N00031517,21215,707.1666666666666,39,1.3,30,8,12,22,6,2014,H0NJ07196,N00031517,David Larsen (R),R,NJ07,    , ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,NJ,07,0,0,N00031517,2014,0.0497292609174656,3.0,0,0,0,1,0,0,0,0,0,0,0,1
4496,2014,N00031538,1282050,1318.9814814814815,1591,1.6368312757201646,972,188,383,706,208,2014,H0TN06240,N00031538,Jim Tracy (R),R,TN04,    , ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,TN,04,0,0,N00031538,2014,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1
4497,2014,N00031539,397877,1287.6278317152105,450,1.4563106796116505,309,174,188,224,74,2014,H0TN06257,N00031539,Diane Black (R),R,TN06,TN06,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,TN,06,0,1,N00031539,2014,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
4498,2014,N00031545,551595,1365.3341584158416,519,1.284653465346535,404,244,256,310,88,2014,H0TX17104,N00031545,Bill Flores (R),R,TX17,TX17,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,TX,17,0,1,N00031545,2014,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
4499,2014,N00031548,106115,955.990990990991,193,1.7387387387387387,111,25,42,74,29,2014,S4TX00482,N00031548,Kesha Rogers (D),D,TXS1,    , ,Y,C,DL, ,0,0,1,0,0,0,1,0,Democrat,Lose,TX,S1,0,0,N00031548,2014,0.0144030436210729,3.0,0,0,1,0,0,0,0,0,0,1,0,0
4500,2014,N00031557,745617,832.1618303571429,1324,1.4776785714285714,896,686,711,626,228,2014,H0WA03161,N00031557,Dennis Heck (D),D,WA10,WA10,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,WA,10,0,1,N00031557,2014,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
4501,2014,N00031559,786652,1382.5166959578207,958,1.6836555360281196,569,408,429,376,160,2014,H0WA03187,N00031559,Jaime Herrera Beutler (R),R,WA03,WA03,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,WA,03,0,1,N00031559,2014,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
4502,2014,N00031582,23375,1168.75,21,1.05,20,1,2,15,2,2014,H0TX23102,N00031582,Robert Lowry (R),R,TX23,    , ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,TX,23,0,0,N00031582,2014,0.0172052998948176,3.0,0,0,0,1,0,0,0,0,0,0,0,1
4503,2014,N00031586,150763,487.9061488673139,359,1.161812297734628,309,6,45,225,81,2014,H0AZ03321,N00031586,Vernon Parker (R),R,AZ09,    , ,Y,C,RN, ,0,0,1,0,0,1,0,0,Republican,NonIncumbent,AZ,09,0,0,N00031586,2014,0.061024433978875,3.0,0,0,1,0,0,0,0,0,0,0,0,1
4504,2014,N00031593,1158352,1582.448087431694,1009,1.378415300546448,732,428,459,540,146,2014,H0CA19173,N00031593,Jeff Denham (R),R,CA10,CA10,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,CA,10,0,1,N00031593,2014,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1
4505,2014,N00031603,5650,941.6666666666666,8,1.3333333333333333,6,1,3,5,1,2014,H0DE01025,N00031603,Rose Izzo (R),R,DE01,    ,Y,Y,C,RL, ,1,0,1,0,0,1,0,0,Republican,Lose,DE,01,0,0,N00031603,2014,0.0200418573303536,3.0,0,0,0,0,1,0,0,0,0,0,0,1
4506,2014,N00031635,75001,1315.8070175438595,87,1.5263157894736843,57,27,39,41,15,2014,H0NY02176,N00031635,Stephen A Labate (R),R,NY03,    , ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,NY,03,0,0,N00031635,2014,0.0314476326328152,3.0,0,0,0,1,0,0,0,0,0,0,0,1
4507,2014,N00031647,565452,1039.4338235294117,837,1.5386029411764706,544,330,357,425,101,2014,H0PA03271,N00031647,Mike Kelly (R),R,PA03,PA03,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,PA,03,0,1,N00031647,2014,1.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0
4508,2014,N00031653,26254,1193.3636363636365,25,1.1363636363636365,22,0,2,16,5,2014,H0TN05150,N00031653,Bob Ries (R),R,TN05,    ,Y,Y,C,RL, ,1,0,1,0,0,1,0,0,Republican,Lose,TN,05,0,0,N00031653,2014,0.0656596223583843,3.0,0,0,0,1,0,0,0,0,0,0,0,1
4509,2014,N00031656,7000,1750.0,4,1.0,4,0,0,3,1,2014,S4TN00377,N00031656,George S Flinn Jr (R),R,TNS2,    , ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,TN,S2,0,0,N00031656,2014,0.0023329017465102,3.0,0,0,0,0,1,0,0,0,0,1,0,0
4510,2014,N00031659,6750,1125.0,15,2.5,6,3,3,6,0,2014,H0TX04136,N00031659,Lou Gigliotti (R),R,TX04,    , ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,TX,04,0,0,N00031659,2014,0.0105498916096321,3.0,0,0,0,0,1,0,0,0,0,0,0,1
4511,2014,N00031672,616791,1306.760593220339,673,1.4258474576271187,472,285,307,330,108,2014,H0TX27061,N00031672,Blake Farenthold (R),R,TX27,TX27,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,TX,27,0,1,N00031672,2014,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
4512,2014,N00031681,667550,1076.6935483870968,820,1.3225806451612905,620,369,401,484,127,2014,H0WV01072,N00031681,David McKinley (R),R,WV01,WV01,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,WV,01,0,1,N00031681,2014,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
4513,2014,N00031690,1104523,2432.8700440528632,555,1.222466960352423,454,66,126,353,76,2014,H4NY04091,N00031690,Bruce Blakeman (R),R,NY04,    ,Y,Y,O,RL, ,1,0,0,1,0,1,0,0,Republican,Lose,NY,04,0,0,N00031690,2014,0.3988785408535931,3.0,0,1,0,0,0,0,0,0,0,0,0,1
4514,2014,N00031741,935195,1406.3082706766918,927,1.393984962406015,665,368,411,525,103,2014,H0IN04170,N00031741,Todd Rokita (R),R,IN04,IN04,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,IN,04,0,1,N00031741,2014,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
4515,2014,N00031747,-4000,-1333.3333333333333,3,1.0,3,2,2,1,1,2014,S4MA00192,N00031747,Sean Bielat (R),R,MAS2,    , ,Y,O,RN, ,0,0,0,1,0,1,0,0,Republican,NonIncumbent,MA,S2,0,0,N00031747,2014,-0.0004051904080895,2.0,0,0,0,0,0,0,0,0,1,1,0,0
4516,2014,N00031777,435796,1457.5117056856188,467,1.5618729096989967,299,197,209,221,72,2014,H0PA10078,N00031777,Tom Marino (R),R,PA10,PA10,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,PA,10,0,1,N00031777,2014,1.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0
4517,2014,N00031782,3603081,1370.513883605934,3241,1.2327881323697223,2629,802,1035,2043,452,2014,S4SC00240,N00031782,Tim Scott (R),R,SCS1,SCS1,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,SC,S1,0,1,N00031782,2014,1.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0
4518,2014,N00031820,3231273,1369.7638830012718,3661,1.5519287833827893,2359,746,1132,1644,575,2014,S0DE00092,N00031820,Chris Coons (D),D,DES2,DES2,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,DE,S2,0,1,N00031820,2014,1.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0
4519,2014,N00031857,353186,978.3545706371192,463,1.2825484764542936,361,220,231,247,84,2014,H0AR03055,N00031857,Steve Womack (R),R,AR03,AR03,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,AR,03,0,1,N00031857,2014,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
4520,2014,N00031877,526779,1125.5961538461538,584,1.247863247863248,468,148,187,238,174,2014,H0CA33117,N00031877,Karen Bass (D),D,CA37,CA37,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,CA,37,0,1,N00031877,2014,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
4521,2014,N00031883,127465,2896.931818181818,72,1.6363636363636365,44,21,28,32,13,2014,S2DE00064,N00031883,Kevin Wade (R),R,DES2,    ,Y,Y,C,RL, ,1,0,1,0,0,1,0,0,Republican,Lose,DE,S2,0,0,N00031883,2014,0.0394473014195953,3.0,0,0,1,0,0,0,0,0,0,1,0,0
4522,2014,N00031891,23446,23446.0,74,74.0,1,1,1,0,1,2014,H0GA08081,N00031891,Diane Elizabeth Swanson Vann (R),R,GA12,    , ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,GA,12,0,0,N00031891,2014,0.0191942445100825,3.0,0,0,0,1,0,0,0,0,0,0,0,1
4523,2014,N00031931,76751,623.9918699186992,147,1.195121951219512,123,26,40,92,29,2014,S4MA00234,N00031931,Brian Herr (R),R,MAS2,    ,Y,Y,C,RL, ,1,0,1,0,0,1,0,0,Republican,Lose,MA,S2,0,0,N00031931,2014,0.0077746922528201,3.0,0,0,0,1,0,0,0,0,0,1,0,0
4524,2014,N00031933,522757,1080.0764462809918,702,1.4504132231404958,484,317,346,304,135,2014,H0MA10082,N00031933,Bill Keating (D),D,MA09,MA09,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,MA,09,0,1,N00031933,2014,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
4525,2014,N00031934,774720,1306.441821247892,988,1.6661045531197305,593,294,351,433,142,2014,H0MI01088,N00031934,Dan Benishek (R),R,MI01,MI01,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,MI,01,0,1,N00031934,2014,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
4526,2014,N00031938,1494611,1758.365882352941,1543,1.8152941176470587,850,376,539,618,204,2014,H0MI03126,N00031938,Justin Amash (R),R,MI03,MI03,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,MI,03,0,1,N00031938,2014,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1
4527,2014,N00031945,174112,1068.1717791411045,205,1.2576687116564418,163,85,88,103,20,2014,H0MI13398,N00031945,Hansen Clarke (D),D,MI14,    , ,Y,O,DL, ,0,0,0,1,0,0,1,0,Democrat,Lose,MI,14,0,0,N00031945,2014,0.3435700007695753,3.0,0,0,1,0,0,0,0,0,0,0,0,1
4528,2014,N00031958,423637,1151.1875,495,1.3451086956521738,368,210,223,276,66,2014,H0MS04120,N00031958,Steven Palazzo (R),R,MS04,MS04,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,MS,04,0,1,N00031958,2014,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
4529,2014,N00031973,29209,712.4146341463414,45,1.0975609756097562,41,1,5,29,10,2014,H0NC06175,N00031973,Jeff Phillips (R),R,NC06,    , ,Y,O,RL, ,0,0,0,1,0,1,0,0,Republican,Lose,NC,06,0,0,N00031973,2014,0.0437606371503224,3.0,0,0,0,1,0,0,0,0,0,0,0,1
4530,2014,N00031988,110395,794.2086330935252,152,1.0935251798561152,139,93,96,114,19,2014,H0NJ03153,N00031988,Jon Runyan (R),R,NJ03,NJ03, ,Y,I,RI, ,0,1,0,0,0,1,0,0,Republican,Incumbent,NJ,03,0,0,N00031988,2014,0.0879219689041591,3.0,0,0,1,0,0,0,0,0,0,0,0,1
4531,2014,N00031998,1377696,1217.0459363957598,1540,1.3604240282685511,1132,356,495,894,204,2014,H0NY20095,N00031998,Chris Gibson (R),R,NY19,NY19,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,NY,19,0,1,N00031998,2014,0.2054566289445789,3.0,0,1,0,0,0,0,0,0,0,0,0,1
4532,2014,N00032006,328658,1027.05625,527,1.646875,320,232,240,218,67,2014,H0OR04081,N00032006,Art Robinson (R),R,OR04,    ,Y,Y,C,RL, ,1,0,1,0,0,1,0,0,Republican,Lose,OR,04,0,0,N00032006,2014,1.0,2.0,0,0,1,0,0,0,0,0,0,0,0,1
4533,2014,N00032019,951300,1087.2,1472,1.6822857142857144,875,649,669,538,290,2014,H0RI01073,N00032019,David Cicilline (D),D,RI01,RI01,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,RI,01,0,1,N00032019,2014,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
4534,2014,N00032022,1177914,1126.112810707457,1849,1.7676864244741874,1046,680,724,737,257,2014,H0SD00054,N00032022,Kristi Noem (R),R,SD01,SD01,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,SD,01,0,1,N00032022,2014,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1
4535,2014,N00032029,248555,866.0452961672474,385,1.3414634146341464,287,187,195,217,52,2014,H0VA09055,N00032029,Morgan Griffith (R),R,VA09,VA09,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,VA,09,0,1,N00032029,2014,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
4536,2014,N00032063,18670,18670.0,1,1.0,1,1,1,1,0,2014,S0OR00238,N00032063,Sam Carpenter (R),R,ORS1,    , ,Y,C,RN, ,0,0,1,0,0,1,0,0,Republican,NonIncumbent,OR,S1,0,0,N00032063,2014,0.0054883419034169,3.0,0,0,0,1,0,0,0,0,0,1,0,0
4537,2014,N00032088,903417,1225.8032564450475,1046,1.4192672998643148,737,347,378,578,130,2014,H0OH06189,N00032088,Bill Johnson (R),R,OH06,OH06,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,OH,06,0,1,N00032088,2014,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
4538,2014,N00032169,879567,1387.3296529968454,870,1.3722397476340693,634,0,182,466,142,2014,H0AZ01325,N00032169,Andy Tobin (R),R,AZ01,    ,Y,Y,C,RL, ,1,0,1,0,0,1,0,0,Republican,Lose,AZ,01,0,0,N00032169,2014,0.5886202507418259,3.0,0,0,1,0,0,0,0,0,0,0,0,1
4539,2014,N00032243,753409,1596.2055084745762,789,1.6716101694915255,472,176,257,342,98,2014,H0GA07125,N00032243,Jody Hice (R),R,GA10,    ,Y,Y,O,RW, ,1,0,0,1,0,1,0,0,Republican,Win,GA,10,0,1,N00032243,2014,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
4540,2014,N00032290,62040,62040.0,9,9.0,1,1,1,1,0,2014,H0MO02213,N00032290,Arthur Lieber (D),D,MO02,    ,Y,Y,C,DL, ,1,0,1,0,0,0,1,0,Democrat,Lose,MO,02,0,0,N00032290,2014,0.0591448027600907,3.0,0,0,0,1,0,0,0,0,0,0,0,1
4541,2014,N00032384,51550,1610.9375,52,1.625,32,12,17,24,6,2014,H0OK05130,N00032384,Shane Jett (R),R,OK05,    , ,Y,O,RL, ,0,0,0,1,0,1,0,0,Republican,Lose,OK,05,0,0,N00032384,2014,0.0615981340126852,3.0,0,0,0,1,0,0,0,0,0,0,0,1
4542,2014,N00032386,25101,1004.04,48,1.92,25,7,12,12,12,2014,H0OK05155,N00032386,Tom Guild (D),D,OK05,    , ,Y,O,DL, ,0,0,0,1,0,0,1,0,Democrat,Lose,OK,05,0,0,N00032386,2014,0.0299936908215793,3.0,0,0,0,1,0,0,0,0,0,0,0,1
4543,2014,N00032405,31301,1252.04,38,1.52,25,5,9,13,7,2014,H0TN09061,N00032405,Charlotte Bergmann (R),R,TN09,    ,Y,Y,C,RL, ,1,0,1,0,0,1,0,0,Republican,Lose,TN,09,0,0,N00032405,2014,0.1331056859401511,3.0,0,0,0,1,0,0,0,0,0,0,0,1
4544,2014,N00032416,156500,1043.3333333333333,182,1.2133333333333334,150,95,99,116,25,2014,H0GA07133,N00032416,Rob Woodall (R),R,GA07,GA07,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,GA,07,0,1,N00032416,2014,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
4545,2014,N00032432,3250,3250.0,2,2.0,1,1,1,1,0,2014,H0OH15099,N00032432,John Adams (R),R,OH03,    ,Y,Y,C,RL, ,1,0,1,0,0,1,0,0,Republican,Lose,OH,03,0,0,N00032432,2014,0.0125919210234713,3.0,0,0,0,0,1,0,0,0,0,0,0,1
4546,2014,N00032441,87501,760.8782608695652,126,1.0956521739130434,115,25,27,79,20,2014,H0FL05139,N00032441,Richard Nugent (R),R,FL11,FL11,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,FL,11,0,1,N00032441,2014,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1
