,CID,CycleCands,AmountRank,AmountRankSimple
4610,N00007635,2014,0.3248995983935743,3.0
4611,N00036788,2014,0.10742971887550201,3.0
4612,N00007690,2014,1.0,1.0
4613,N00036176,2014,0.07057350513678179,3.0
4614,N00035748,2014,0.013169207308633225,3.0
4615,N00007727,2014,1.0,1.0
4616,N00035749,2014,0.017181979832011418,3.0
4617,N00032006,2014,1.0,2.0
4618,N00007781,2014,0.9945779503313474,2.0
4619,N00007833,2014,1.0,1.0
4620,N00036660,2014,0.012771124068772203,3.0
4621,N00007999,2014,1.0,1.0
4622,N00035550,2014,0.3004239439559173,3.0
4623,N00034707,2014,0.028657490039964737,3.0
4624,N00034908,2014,0.0025542545470403355,3.0
4625,N00008028,2014,1.0,1.0
4626,N00035970,2014,0.007698707697627177,3.0
4627,N00008046,2014,1.0,1.0
4628,N00036236,2014,0.004060891925107959,3.0
4629,N00008051,2014,1.0,1.0
4630,N00030780,2014,0.6446302053926308,3.0
4631,N00035474,2014,0.02379148659166285,3.0
4632,N00036040,2014,0.007413313768378624,3.0
4633,N00035775,2014,0.004582521443185538,3.0
4634,N00035777,2014,0.001893304912052972,3.0
4635,N00035475,2014,0.0004076032231043978,3.0
4636,N00034856,2014,6.029633477875707e-05,3.0
4637,N00036275,2014,1.0,1.0
4638,N00008086,2014,0.7334824224836091,3.0
4639,N00036538,2014,0.11385175649261742,3.0
4640,N00033080,2014,0.048149710267636536,3.0
4641,N00036274,2014,0.0192787694322127,3.0
4642,N00035691,2014,1.0,2.0
4643,N00035690,2014,0.9868152394944695,2.0
4644,N00035692,2014,0.3463610476366228,3.0
4645,N00035554,2014,0.33701422731785063,3.0
4646,N00036750,2014,0.05753468713488983,3.0
4647,N00035806,2014,0.022399851893959398,3.0
4648,N00033973,2014,0.019878014263513637,3.0
4649,N00008091,2014,0.012312501372176357,3.0
4650,N00008122,2014,1.0,1.0
4651,N00033544,2014,0.16536420131757928,3.0
4652,N00030744,2014,1.0,1.0
4653,N00008144,2014,0.08568120050495623,3.0
4654,N00036268,2014,0.001310639832693701,3.0
4655,N00008264,2014,1.0,1.0
4656,N00036108,2014,0.00021706604626593273,3.0
4657,N00008274,2014,1.0,1.0
4658,N00035832,2014,0.07858994605204017,3.0
4659,N00036110,2014,0.015165651776853918,3.0
4660,N00036512,2014,0.008258686456743275,3.0
4661,N00034497,2014,0.004230997053687506,3.0
4662,N00008799,2014,1.0,1.0
4663,N00009743,2014,0.06477822027956133,3.0
4664,N00024790,2014,1.0,1.0
4665,N00031174,2014,0.7385473975995159,3.0
4666,N00008957,2014,0.025082431627479397,3.0
4667,N00035667,2014,0.00930820751663876,3.0
4668,N00035534,2014,0.0028212019305182286,3.0
4669,N00009154,2014,1.0,1.0
4670,N00035335,2014,0.04170024535895572,3.0
4671,N00036651,2014,0.0014070120691699107,3.0
4672,N00036403,2014,1.0,1.0
4673,N00031295,2014,0.568895343899166,3.0
4674,N00036404,2014,0.23991064906827023,3.0
4675,N00009157,2014,0.23929062834428985,3.0
4676,N00036191,2014,0.15668688104095535,3.0
4677,N00036406,2014,0.08280589104622127,3.0
4678,N00036405,2014,0.017496475224651344,3.0
4679,N00035765,2014,0.012767330853250438,3.0
4680,N00027096,2014,0.004246717287536734,3.0
4681,N00033367,2014,1.0,2.0
4682,N00035560,2014,0.9868508465054093,2.0
4683,N00009583,2014,0.011586258863696417,3.0
4684,N00009585,2014,1.0,1.0
4685,N00036242,2014,0.005595113185775204,3.0
4686,N00009604,2014,1.0,1.0
4687,N00035834,2014,0.20638391870996245,3.0
4688,N00035836,2014,0.12290700242986526,3.0
4689,N00036216,2014,0.03971725204329578,3.0
4690,N00035543,2014,0.032295118179810026,3.0
4691,N00009660,2014,1.0,1.0
4692,N00009699,2014,1.0,1.0
4693,N00035631,2014,0.0032057894073853647,3.0
4694,N00009724,2014,1.0,1.0
4695,N00035752,2014,0.019759214931147483,3.0
4696,N00009738,2014,1.0,1.0
4697,N00034135,2014,0.1248481455563331,3.0
4698,N00032972,2014,0.008663400979706089,3.0
4699,N00033842,2014,1.0,1.0
4700,N00036011,2014,0.4552770147108848,3.0
4701,N00009753,2014,0.05914550059106562,3.0
4702,N00034154,2014,0.012306213866568315,3.0
4703,N00036395,2014,0.0017331557320140092,3.0
4704,N00009759,2014,1.0,1.0
4705,N00036655,2014,0.028820299185760272,3.0
4706,N00009771,2014,1.0,1.0
4707,N00035674,2014,0.7618634209852301,3.0
4708,N00036068,2014,0.010323732177921967,3.0
4709,N00035331,2014,0.007169384444634167,3.0
4710,N00027607,2014,0.003629781012550158,3.0
4711,N00036614,2014,0.0020276615726116283,3.0
4712,N00036066,2014,0.0014407069068556305,3.0
4713,N00033433,2014,0.0013339878767181764,3.0
4714,N00035368,2014,8.003927260309058e-05,3.0
4715,N00009774,2014,1.0,1.0
4716,N00035828,2014,0.005787530123290468,3.0
4717,N00009795,2014,1.0,1.0
4718,N00009816,2014,1.0,1.0
4719,N00035624,2014,0.015401171071372052,3.0
4720,N00036326,2014,0.012090520652001899,3.0
4721,N00009829,2014,1.0,1.0
4722,N00036659,2014,0.054835294352663856,3.0
4723,N00009888,2014,1.0,1.0
4724,N00036208,2014,0.8174011141272198,3.0
4725,N00035287,2014,0.1312450529985286,3.0
4726,N00035672,2014,0.037581380777889424,3.0
4727,N00031656,2014,0.002332901746510229,3.0
4728,N00025648,2014,0.001988298831382861,3.0
4729,N00033783,2014,0.00114978728935147,3.0
4730,N00035671,2014,0.00016663583903644492,3.0
4731,N00036432,2014,6.665433561457797e-05,3.0
4732,N00009975,2014,1.0,1.0
4733,N00035963,2014,0.08686599576864093,3.0
4734,N00030754,2014,0.08526972115567595,3.0
4735,N00035670,2014,0.0709700696357363,3.0
4736,N00036431,2014,0.06034913448299319,3.0
4737,N00035669,2014,0.03707493742083423,3.0
4738,N00035785,2014,0.018957074179668295,3.0
4739,N00035320,2014,0.008402786807183838,3.0
4740,N00036429,2014,0.0022796296312242266,3.0
4741,N00025996,2014,0.0006199793512432738,3.0
4742,N00029070,2014,1.0,1.0
4743,N00031038,2014,0.7670380437353603,3.0
4744,N00035570,2014,0.032314941090126635,3.0
4745,N00035711,2014,0.02179469331318535,3.0
4746,N00010134,2014,0.0139580649826521,3.0
4747,N00012233,2014,1.0,1.0
4748,N00035940,2014,0.06041629879107107,3.0
4749,N00012460,2014,1.0,1.0
4750,N00012546,2014,1.0,1.0
4751,N00034324,2014,0.013152799093503923,3.0
4752,N00033284,2014,0.0027162609905477704,3.0
4753,N00026427,2014,1.0,1.0
4754,N00012611,2014,0.6312641508627715,3.0
4755,N00035816,2014,0.08561512339216593,3.0
4756,N00012672,2014,1.0,1.0
4757,N00035626,2014,0.5794579503453864,3.0
4758,N00035453,2014,0.019392572064362526,3.0
4759,N00012739,2014,1.0,1.0
4760,N00036115,2014,0.05179404366451148,3.0
4761,N00036520,2014,0.019519473422447087,3.0
4762,N00012942,2014,1.0,1.0
4763,N00036548,2014,0.2731928734404583,3.0
4764,N00013131,2014,1.0,1.0
4765,N00036013,2014,0.2506524654442198,3.0
4766,N00036652,2014,0.10034401244613216,3.0
4767,N00036757,2014,0.00149004823461818,3.0
4768,N00036012,2014,0.00036600529780468394,3.0
4769,N00013323,2014,1.0,1.0
4770,N00034717,2014,0.05457213279459917,3.0
4771,N00013770,2014,1.0,1.0
4772,N00035461,2014,0.04182344668741072,3.0
4773,N00034723,2014,0.01596886177151273,3.0
4774,N00013771,2014,0.005232152546314239,3.0
4775,N00013799,2014,1.0,1.0
4776,N00036650,2014,0.025272089560607287,3.0
4777,N00013817,2014,1.0,1.0
4778,N00035604,2014,0.016460778733289234,3.0
4779,N00036078,2014,0.016310016460778735,3.0
4780,N00013820,2014,1.0,1.0
4781,N00033288,2014,0.03235598591390121,3.0
4782,N00033363,2014,1.0,1.0
4783,N00013823,2014,0.7994436189997509,3.0
4784,N00013846,2014,1.0,1.0
4785,N00031092,2014,0.0716889966984683,3.0
4786,N00036113,2014,0.03660714725028169,3.0
4787,N00030237,2014,0.02126068323500903,3.0
4788,N00013855,2014,1.0,1.0
4789,N00035433,2014,1.0,1.0
4790,N00034584,2014,0.8643997453715823,3.0
4791,N00013867,2014,0.20122852900495372,3.0
4792,N00035434,2014,0.11739538497373671,3.0
4793,N00024770,2014,0.008345985088000826,3.0
4794,N00035432,2014,0.005007591052800495,3.0
4795,N00034403,2014,0.00363126223919745,3.0
4796,N00035435,2014,0.0004931718461091397,3.0
4797,N00036135,2014,1.0,1.0
4798,N00035374,2014,0.29200465269700177,3.0
4799,N00036269,2014,0.26077394489679,3.0
4800,N00035888,2014,0.23982639190291835,3.0
4801,N00036636,2014,0.14084824916234093,3.0
4802,N00035889,2014,0.06151976528185275,3.0
4803,N00035731,2014,0.05871009183868336,3.0
4804,N00036134,2014,0.04817971910209892,3.0
4805,N00027243,2014,0.0047915834794534816,3.0
4806,N00035514,2014,0.0042360375687922084,3.0
4807,N00014711,2014,0.0028957830593218867,3.0
4808,N00031681,2014,1.0,1.0
4809,N00017426,2014,0.6426829450977455,3.0
4810,N00035443,2014,1.0,1.0
4811,N00021207,2014,0.8484941179083518,3.0
4812,N00027649,2014,1.0,1.0
4813,N00035729,2014,0.319220293131242,3.0
4814,N00036133,2014,0.2422528276814997,3.0
4815,N00022361,2014,0.02513347609606573,3.0
4816,N00031163,2014,1.0,1.0
4817,N00024753,2014,0.533605320539861,3.0
4818,N00024759,2014,1.0,1.0
4819,N00036093,2014,0.028355703995747692,3.0
4820,N00036212,2014,0.002197305475685245,3.0
4821,N00033510,2014,1.0,1.0
4822,N00035336,2014,0.4732571379082853,3.0
4823,N00024764,2014,0.0015792677801353585,3.0
4824,N00024809,2014,1.0,1.0
4825,N00035964,2014,0.05149421240262313,3.0
4826,N00032970,2014,0.004841336208793627,3.0
4827,N00024842,2014,1.0,1.0
4828,N00035842,2014,0.03509130284983019,3.0
4829,N00035843,2014,0.003457695525914259,3.0
4830,N00024866,2014,1.0,1.0
4831,N00036713,2014,0.6111841407823598,3.0
4832,N00024870,2014,1.0,1.0
4833,N00033999,2014,0.006994485742635457,3.0
4834,N00024871,2014,1.0,1.0
4835,N00035864,2014,0.06531986531986532,3.0
4836,N00024922,2014,1.0,1.0
4837,N00024978,2014,1.0,1.0
4838,N00024992,2014,1.0,1.0
4839,N00031064,2014,1.0,1.0
4840,N00031133,2014,0.9131020462133483,3.0
4841,N00025025,2014,0.350684983259113,3.0
4842,N00035958,2014,0.11876821073211276,3.0
4843,N00025095,2014,1.0,1.0
4844,N00035464,2014,0.058135701762674144,3.0
4845,N00025175,2014,1.0,1.0
4846,N00035458,2014,0.03668777410491208,3.0
4847,N00025219,2014,1.0,1.0
4848,N00035636,2014,0.201842893147719,3.0
4849,N00035416,2014,1.0,1.0
4850,N00025237,2014,0.43705719557673584,3.0
4851,N00025280,2014,1.0,1.0
4852,N00025284,2014,1.0,1.0
4853,N00033037,2014,0.28639639353630275,3.0
4854,N00034442,2014,1.0,1.0
4855,N00025292,2014,0.5806144920787373,3.0
4856,N00035306,2014,0.3582273446064593,3.0
4857,N00035380,2014,1.0,1.0
4858,N00035379,2014,0.23470957991686717,3.0
4859,N00035385,2014,0.21370003436924062,3.0
4860,N00035382,2014,0.14296765818532806,3.0
4861,N00033450,2014,0.10802479854475605,3.0
4862,N00025330,2014,0.041494570977271994,3.0
4863,N00035383,2014,0.021729263791705637,3.0
4864,N00035381,2014,0.009676078888783772,3.0
4865,N00035520,2014,0.006227179482880645,3.0
4866,N00025337,2014,1.0,1.0
4867,N00025413,2014,1.0,2.0
4868,N00029404,2014,0.9587240037190118,2.0
4869,N00031246,2014,0.18232767727276541,3.0
4870,N00025482,2014,1.0,1.0
4871,N00036139,2014,0.034347933113124916,3.0
4872,N00035896,2014,0.0017173966556562458,3.0
4873,N00035602,2014,0.0016172151840762982,3.0
4874,N00029617,2014,1.0,1.0
4875,N00035492,2014,0.7605960220702292,3.0
4876,N00035491,2014,0.07176224823970816,3.0
4877,N00035371,2014,0.060323578611040124,3.0
4878,N00036052,2014,0.0019193706490814642,3.0
4879,N00025670,2014,0.0006332948842146963,3.0
4880,N00034413,2014,0.0006186803868866649,3.0
4881,N00035530,2014,0.00018511696615506509,3.0
4882,N00035266,2014,1.0522438076182646e-05,3.0
4883,N00025726,2014,1.0,1.0
4884,N00035460,2014,0.010313344317524207,3.0
4885,N00034453,2014,1.0,1.0
4886,N00036589,2014,0.018320249663184948,3.0
4887,N00025830,2014,0.013978732164878098,3.0
4888,N00028138,2014,1.0,1.0
4889,N00025881,2014,0.4331285665618499,3.0
4890,N00027227,2014,0.044522998046236426,3.0
4891,N00031227,2014,1.0,1.0
4892,N00035728,2014,0.03786615072526672,3.0
4893,N00035883,2014,0.003005162479240654,3.0
4894,N00025924,2014,0.0023099657735166836,3.0
4895,N00026041,2014,1.0,1.0
4896,N00033662,2014,0.004315826219942982,3.0
4897,N00026043,2014,1.0,1.0
4898,N00026095,2014,0.08671751471225086,3.0
4899,N00035463,2014,0.07069601619438635,3.0
4900,N00035215,2014,1.0,1.0
4901,N00026054,2014,0.4831152611718152,3.0
4902,N00035214,2014,0.28133770820557125,3.0
4903,N00035225,2014,0.2765592196851345,3.0
4904,N00029377,2014,0.06445923624757718,3.0
4905,N00035201,2014,0.04824818596489657,3.0
4906,N00030975,2014,0.03536305321915693,3.0
4907,N00035234,2014,0.02686696777485821,3.0
4908,N00026080,2014,1.0,1.0
4909,N00033720,2014,0.9089554584809646,3.0
4910,N00035479,2014,0.5976322786841226,3.0
4911,N00036118,2014,0.13024841344170177,3.0
4912,N00029494,2014,0.06770707123630386,3.0
4913,N00031891,2014,0.019194244510082586,3.0
4914,N00026106,2014,1.0,1.0
4915,N00033516,2014,0.14336954845542602,3.0
4916,N00035548,2014,0.047215926118823234,3.0
4917,N00026148,2014,1.0,1.0
4918,N00033834,2014,0.046750762713204025,3.0
4919,N00026160,2014,1.0,1.0
4920,N00034502,2014,0.017718679943371268,3.0
4921,N00026163,2014,1.0,1.0
4922,N00032459,2014,0.06291681406653303,3.0
4923,N00026166,2014,1.0,1.0
4924,N00036302,2014,0.010347457492210463,3.0
4925,N00036304,2014,0.0014471968520574075,3.0
4926,N00036303,2014,0.0007235984260287037,3.0
4927,N00026171,2014,1.0,1.0
4928,N00035607,2014,1.0,1.0
4929,N00035681,2014,0.23534934819805403,3.0
4930,N00033625,2014,0.09428669497162957,3.0
4931,N00035606,2014,0.06552279068988678,3.0
4932,N00026252,2014,0.0035418768985265147,3.0
4933,N00026314,2014,1.0,1.0
4934,N00035766,2014,0.0512038987767642,3.0
4935,N00036028,2014,0.017272605161407807,3.0
4936,N00034596,2014,0.0033265090316072447,3.0
4937,N00026335,2014,1.0,1.0
4938,N00035714,2014,0.06432555900964164,3.0
4939,N00035851,2014,0.04330648088242256,3.0
4940,N00035397,2014,0.0354401066733995,3.0
4941,N00035350,2014,0.0010138706979533226,3.0
4942,N00026341,2014,1.0,1.0
4943,N00033798,2014,0.3600219677805885,3.0
4944,N00036238,2014,0.16538798650867617,3.0
4945,N00035703,2014,0.028118481782274884,3.0
4946,N00035558,2014,0.01644809834465007,3.0
4947,N00026368,2014,1.0,1.0
4948,N00035436,2014,0.8899611404339891,3.0
4949,N00036276,2014,0.0017787411967133606,3.0
4950,N00026457,2014,1.0,1.0
4951,N00035967,2014,0.0024355393907904135,3.0
4952,N00026460,2014,1.0,1.0
4953,N00034726,2014,0.0039845220375251894,3.0
4954,N00026595,2014,1.0,1.0
4955,N00026627,2014,1.0,1.0
4956,N00035914,2014,0.08218170670910886,3.0
4957,N00026631,2014,1.0,1.0
4958,N00035619,2014,0.1337115854885711,3.0
4959,N00026686,2014,1.0,1.0
4960,N00026710,2014,1.0,1.0
4961,N00033922,2014,0.012918549414899779,3.0
4962,N00035761,2014,0.0040551500405515,3.0
4963,N00033541,2014,1.0,1.0
4964,N00031417,2014,0.7500185854041644,3.0
4965,N00026722,2014,0.17541162069876703,3.0
4966,N00031582,2014,0.017205299894817654,3.0
4967,N00026790,2014,1.0,1.0
4968,N00028444,2014,0.368403954146749,3.0
4969,N00036290,2014,0.03808418805402144,3.0
4970,N00036282,2014,0.02876966631085534,3.0
4971,N00026885,2014,1.0,1.0
4972,N00035642,2014,0.3884692935989884,3.0
4973,N00026914,2014,1.0,1.0
4974,N00030695,2014,0.03870105293269813,3.0
4975,N00035312,2014,0.022554984651608004,3.0
4976,N00026926,2014,1.0,1.0
4977,N00035333,2014,0.08691948199990601,3.0
4978,N00031084,2014,0.08030123194040846,3.0
4979,N00026961,2014,1.0,1.0
4980,N00027035,2014,1.0,1.0
4981,N00036151,2014,0.045780377075107806,3.0
4982,N00036299,2014,0.014222808834071022,3.0
4983,N00027060,2014,1.0,1.0
4984,N00036352,2014,0.0738138136803823,3.0
4985,N00027229,2014,1.0,1.0
4986,N00035339,2014,0.5723184134148743,3.0
4987,N00035377,2014,0.19733650859194604,3.0
4988,N00027239,2014,1.0,1.0
4989,N00035871,2014,0.028078275993853978,3.0
4990,N00027459,2014,1.0,1.0
4991,N00034384,2014,0.0013190465931224912,3.0
4992,N00027462,2014,1.0,1.0
4993,N00027464,2014,1.0,1.0
4994,N00035483,2014,0.33272684367804034,3.0
4995,N00035803,2014,0.1862544710758778,3.0
4996,N00035481,2014,0.07076218924023951,3.0
4997,N00035482,2014,0.03496599233795596,3.0
4998,N00035484,2014,0.00317367223181017,3.0
4999,N00036597,2014,0.0001045071203836331,3.0
5000,N00027467,2014,1.0,1.0
5001,N00031390,2014,0.30638594299852273,3.0
5002,N00035611,2014,0.1687636296877118,3.0
5003,N00035438,2014,0.11197834005631174,3.0
5004,N00035440,2014,1.0,1.0
5005,N00027493,2014,0.1873263849250744,3.0
5006,N00035903,2014,0.0939652351271338,3.0
5007,N00035442,2014,0.05300634717687618,3.0
5008,N00035441,2014,0.04816224875758198,3.0
5009,N00027496,2014,0.03905150041477355,3.0
5010,N00035734,2014,0.03164550941041272,3.0
5011,N00036281,2014,0.0038252395412376235,3.0
5012,N00027509,2014,1.0,1.0
5013,N00036249,2014,0.2833898840483413,3.0
5014,N00036217,2014,0.002615584033636329,3.0
5015,N00027510,2014,1.0,1.0
5016,N00035569,2014,0.22517959259951412,3.0
5017,N00027514,2014,1.0,1.0
5018,N00027523,2014,1.0,1.0
5019,N00035391,2014,1.0,1.0
5020,N00035204,2014,0.1152054603811998,3.0
5021,N00027565,2014,0.08532356513642651,3.0
5022,N00035708,2014,0.0775273996135125,3.0
5023,N00035540,2014,0.01908936597402896,3.0
5024,N00035833,2014,0.01673161342565097,3.0
5025,N00030650,2014,1.0,1.0
5026,N00035219,2014,0.07150518412584912,3.0
5027,N00027570,2014,0.02288165892027172,3.0
5028,N00027623,2014,1.0,1.0
5029,N00035918,2014,0.27673685354981337,3.0
5030,N00034529,2014,0.09070235204580872,3.0
5031,N00027626,2014,1.0,1.0
5032,N00035852,2014,0.014154905376303852,3.0
5033,N00035719,2014,0.0,2.0
5034,N00027741,2014,1.0,1.0
5035,N00029495,2014,0.6645438948500975,3.0
5036,N00035413,2014,0.10933993163775943,3.0
5037,N00027751,2014,1.0,1.0
5038,N00036271,2014,0.006172497116419838,3.0
5039,N00035798,2014,1.0,1.0
5040,N00027848,2014,0.45568836461966533,3.0
5041,N00027860,2014,1.0,1.0
5042,N00035586,2014,0.21773554882058876,3.0
5043,N00035585,2014,0.14006319013608415,3.0
5044,N00027891,2014,1.0,1.0
5045,N00035934,2014,0.5474523077880427,3.0
5046,N00036166,2014,0.006296460963170207,3.0
5047,N00035933,2014,-0.0016883358265353662,2.0
5048,N00027894,2014,1.0,1.0
5049,N00036353,2014,0.048471311118063715,3.0
5050,N00028073,2014,1.0,1.0
5051,N00035588,2014,0.5509031198686372,3.0
5052,N00036754,2014,0.03279511038131728,3.0
5053,N00028091,2014,1.0,1.0
5054,N00030801,2014,0.6633661936825214,3.0
5055,N00035621,2014,0.2053422904340598,3.0
5056,N00035395,2014,1.0,1.0
5057,N00028133,2014,0.2085273569737777,3.0
5058,N00028413,2014,0.09372815885826376,3.0
5059,N00035710,2014,0.0010785749005553943,3.0
5060,N00028152,2014,1.0,1.0
5061,N00036737,2014,0.0002697389403067725,3.0
5062,N00028249,2014,1.0,1.0
5063,N00035603,2014,0.5707708954717328,3.0
5064,N00035897,2014,0.0408825748954877,3.0
5065,N00034227,2014,0.021289763584602054,3.0
5066,N00028257,2014,1.0,1.0
5067,N00036549,2014,0.024904657206628857,3.0
5068,N00028418,2014,1.0,1.0
5069,N00035378,2014,0.40149193512500037,3.0
5070,N00035398,2014,0.07891325178963982,3.0
5071,N00035399,2014,0.03701061175570119,3.0
5072,N00036522,2014,0.030389018598014114,3.0
5073,N00032576,2014,0.01001842298096292,3.0
5074,N00028463,2014,1.0,1.0
5075,N00028958,2014,1.0,1.0
5076,N00036392,2014,0.17488819874008307,3.0
5077,N00036386,2014,0.05479471552237022,3.0
5078,N00029016,2014,1.0,1.0
5079,N00035489,2014,0.9026379499968364,3.0
5080,N00035529,2014,0.07691304883449888,3.0
5081,N00035662,2014,0.020497609201931,3.0
5082,N00035490,2014,0.01803517404783636,3.0
5083,N00036686,2014,0.001928543641168805,3.0
5084,N00036050,2014,0.00011952795065503708,3.0
5085,N00029026,2014,1.0,1.0
5086,N00036638,2014,0.00811289896286051,3.0
5087,N00035237,2014,0.0012917046725926102,3.0
5088,N00029077,2014,1.0,1.0
5089,N00035424,2014,0.45729757031388285,3.0
5090,N00036632,2014,0.0078084571701727305,3.0
5091,N00029127,2014,1.0,1.0
5092,N00035837,2014,0.12376607566863934,3.0
5093,N00036445,2014,0.005658206810472169,3.0
5094,N00035838,2014,0.0034953656272976004,3.0
5095,N00029139,2014,1.0,1.0
5096,N00035726,2014,0.27278766176947233,3.0
5097,N00035332,2014,0.24626847509975255,3.0
5098,N00035345,2014,0.026853262270364508,3.0
5099,N00035341,2014,0.007245679417956232,3.0
5100,N00035419,2014,0.006001192495024818,3.0
5101,N00029147,2014,1.0,1.0
5102,N00035340,2014,0.48607441680098634,3.0
5103,N00033893,2014,0.3514824007921531,3.0
5104,N00036137,2014,0.012169436686218876,3.0
5105,N00029258,2014,1.0,1.0
5106,N00035205,2014,0.0651441142367913,3.0
5107,N00029260,2014,1.0,1.0
5108,N00032169,2014,0.5886202507418259,3.0
5109,N00035555,2014,0.20668466411383096,3.0
5110,N00035697,2014,0.10802215907798106,3.0
5111,N00029273,2014,1.0,1.0
5112,N00031493,2014,0.007750182869483437,3.0
5113,N00035488,2014,1.0,1.0
5114,N00029277,2014,0.8203614069965003,3.0
5115,N00036200,2014,0.000846463144767133,3.0
5116,N00035661,2014,0.0004732912207300098,3.0
5117,N00036457,2014,9.101754244807882e-05,3.0
5118,N00029285,2014,1.0,1.0
5119,N00036084,2014,0.00026755924430567037,3.0
5120,N00029303,2014,1.0,1.0
5121,N00035784,2014,0.8377208712206284,3.0
5122,N00035668,2014,0.06327937688652567,3.0
5123,N00032063,2014,0.005488341903416941,3.0
5124,N00033255,2014,0.0044356502935542705,3.0
5125,N00036206,2014,0.0018893183402924842,3.0
5126,N00035512,2014,0.0012420055994609843,3.0
5127,N00029391,2014,1.0,1.0
5128,N00033396,2014,0.08169066207311391,3.0
5129,N00029400,2014,1.0,1.0
5130,N00035741,2014,0.2635409642150414,3.0
5131,N00035740,2014,0.013612821561625965,3.0
5132,N00035924,2014,0.0013818720497031738,3.0
5133,N00029405,2014,1.0,1.0
5134,N00031401,2014,0.4972212141866758,3.0
5135,N00036349,2014,0.004269327020024633,3.0
5136,N00029441,2014,1.0,1.0
5137,N00036041,2014,0.32312483974600686,3.0
5138,N00029459,2014,1.0,1.0
5139,N00036649,2014,0.14049476576092249,3.0
5140,N00036397,2014,0.04709121926233845,3.0
5141,N00035535,2014,1.0,1.0
5142,N00029460,2014,0.706782117176075,3.0
5143,N00035224,2014,0.6951113293078561,3.0
5144,N00035724,2014,0.5731348206305865,3.0
5145,N00035408,2014,0.3716161207377788,3.0
5146,N00035409,2014,0.1095029631897247,3.0
5147,N00035865,2014,0.07434369588849725,3.0
5148,N00035580,2014,0.010287049823099517,3.0
5149,N00029513,2014,1.0,1.0
5150,N00033888,2014,0.017399450793769325,3.0
5151,N00030005,2014,0.014595715648304352,3.0
5152,N00035423,2014,0.009275068141625964,3.0
5153,N00029562,2014,1.0,1.0
5154,N00034089,2014,0.17596654723505392,3.0
5155,N00036333,2014,0.05889973999052887,3.0
5156,N00029574,2014,1.0,1.0
5157,N00034249,2014,0.024509273988046518,3.0
5158,N00029632,2014,1.0,1.0
5159,N00029649,2014,1.0,1.0
5160,N00035387,2014,0.020594266166121127,3.0
5161,N00029662,2014,1.0,1.0
5162,N00035344,2014,0.21193816198472223,3.0
5163,N00035316,2014,0.1886168137795873,3.0
5164,N00029675,2014,1.0,1.0
5165,N00035334,2014,0.2775891767510605,3.0
5166,N00029679,2014,1.0,1.0
5167,N00029736,2014,1.0,1.0
5168,N00035957,2014,0.11438565438186148,3.0
5169,N00029891,2014,1.0,1.0
5170,N00036025,2014,0.20233639213572213,3.0
5171,N00035308,2014,0.10185533117256453,3.0
5172,N00035525,2014,0.016746179595207713,3.0
5173,N00036586,2014,0.009076822368604498,3.0
5174,N00034967,2014,0.00233161206542854,3.0
5175,N00035774,2014,1.0,1.0
5176,N00029901,2014,0.7661213898523391,3.0
5177,N00035473,2014,0.10747876978852469,3.0
5178,N00032555,2014,0.04031755135474949,3.0
5179,N00029908,2014,1.0,1.0
5180,N00035403,2014,0.6808610836150031,3.0
5181,N00035579,2014,0.03785203049781373,3.0
5182,N00035521,2014,0.03514966386716602,3.0
5183,N00035285,2014,0.014192149228086925,3.0
5184,N00030026,2014,1.0,1.0
5185,N00030071,2014,1.0,1.0
5186,N00035750,2014,0.06535417466589048,3.0
5187,N00035953,2014,0.06035646605645491,3.0
5188,N00035952,2014,-0.00015482368678548867,2.0
5189,N00031559,2014,1.0,1.0
5190,N00036027,2014,0.11249701265616817,3.0
5191,N00030103,2014,0.015742666388695384,3.0
5192,N00030184,2014,1.0,1.0
5193,N00035021,2014,0.025736245648829655,3.0
5194,N00036784,2014,0.00815708124801889,3.0
5195,N00030191,2014,1.0,1.0
5196,N00036334,2014,0.08643540164460442,3.0
5197,N00036159,2014,0.05913162017051909,3.0
5198,N00030196,2014,1.0,1.0
5199,N00035930,2014,0.34810468993898114,3.0
5200,N00030197,2014,1.0,1.0
5201,N00036351,2014,0.14358095414265318,3.0
5202,N00035745,2014,0.011728798275074713,3.0
5203,N00033549,2014,1.0,1.0
5204,N00030211,2014,0.036591884253225355,3.0
5205,N00030418,2014,1.0,1.0
5206,N00030490,2014,1.0,1.0
5207,N00030581,2014,1.0,1.0
5208,N00036711,2014,0.38240843224967364,3.0
5209,N00030600,2014,1.0,1.0
5210,N00034310,2014,0.16936832037260366,3.0
5211,N00030622,2014,1.0,1.0
5212,N00036095,2014,0.033473479132071854,3.0
5213,N00035575,2014,1.0,1.0
5214,N00030645,2014,0.9308295370272275,3.0
5215,N00030667,2014,1.0,1.0
5216,N00035878,2014,0.006988582055822707,3.0
5217,N00035584,2014,0.0006372116802382875,3.0
5218,N00033390,2014,1.0,1.0
5219,N00030668,2014,0.3940953697233088,3.0
5220,N00036891,2014,0.00032413103710263153,3.0
5221,N00030670,2014,1.0,1.0
5222,N00035528,2014,0.030968657199141453,3.0
5223,N00036074,2014,0.002762341595366205,3.0
5224,N00030673,2014,1.0,1.0
5225,N00035900,2014,0.01998774564284154,3.0
5226,N00030676,2014,1.0,1.0
5227,N00034408,2014,0.05537377517668,3.0
5228,N00030693,2014,1.0,1.0
5229,N00036402,2014,0.4435955026577001,3.0
